	id	funatsu_lab_id1	funatsu_lab_id2	core	sub1	sub2	pot1	pot2	dpot	class	core_id
5147	236433-293750	293750	236433	[R1]NC(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]c1cccc[n+]1C	[R1]c1ccccc1Cl	6.4	6.4	0.0	-1	386.0
5148	236433-294061	294061	236433	[R1]NC(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]c1cccc[n+]1[O-]	[R1]c1ccccc1Cl	6.1	6.4	0.3000000000000007	-1	386.0
5149	236433-294067	294067	236433	[R1]NC(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]c1ccc[n+](c1)[O-]	[R1]c1ccccc1Cl	6.26	6.4	0.14000000000000054	-1	386.0
5150	236433-500417	500417	236433	[R1]C(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]Cc1cccc(c1)Cl	[R1]Nc1ccccc1Cl	6.39	6.4	0.010000000000000677	-1	369.0
5151	236433-500422	500422	236433	[R1]C(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]Cc1ccsc1	[R1]Nc1ccccc1Cl	6.34	6.4	0.0600000000000005	-1	369.0
5152	236433-500427	500427	236433	[R1]C(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]Cc1ccc(cc1)Cl	[R1]Nc1ccccc1Cl	5.73	6.4	0.6699999999999999	-1	369.0
5153	236433-500431	236433	500431	[R1]C(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]Nc1ccccc1Cl	[R1]Cc1ccc(cc1)OC	6.4	6.88	0.4799999999999995	-1	369.0
5154	236433-501116	501116	236433	[R1]C(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]Cc1ccc(cc1)F	[R1]Nc1ccccc1Cl	6.13	6.4	0.2700000000000005	-1	369.0
5155	236433-501119	501119	236433	[R1]C(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]Cc1c(cccc1Cl)Cl	[R1]Nc1ccccc1Cl	6.04	6.4	0.3600000000000003	-1	369.0
5156	236433-501127	501127	236433	[R1]C(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]COc1ccc(cc1)Cl	[R1]Nc1ccccc1Cl	6.02	6.4	0.3800000000000008	-1	369.0
5157	236433-501598	501598	236433	[R1]C(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]Cc1cccs1	[R1]Nc1ccccc1Cl	6.35	6.4	0.05000000000000071	-1	369.0
5158	236459-236489	236489	236459	[R1]NC(=O)Nc1nc2c(cn(n2)C)c3n1nc(n3)c4ccco4	[R1]c1cccc(c1)OC	[R1]c1ccc(cc1)Cl	6.3	6.37	0.07000000000000027	-1	386.0
5159	236459-236609	236609	236459	[R1]c1ccc(cc1)NC(=O)Nc2nc3c(cn(n3)C)c4n2nc(n4)c5ccco5	[R1][N+](=O)[O-]	[R1]Cl	5.95	6.37	0.4199999999999999	-1	502.0
