	id	funatsu_lab_id1	funatsu_lab_id2	core	sub1	sub2	pot1	pot2	dpot	class	core_id
11717	1565324-1565354	1565354	1565324	[R1]NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]S(=O)(=O)CC	[R1]C(=O)c1ccccc1	6.48	6.5	0.01999999999999957	-1	177.0
11718	1565324-1565355	1565324	1565355	[R1]NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]C(=O)c1ccccc1	[R1]S(=O)(=O)c1ccccc1	6.5	6.86	0.3600000000000003	-1	177.0
11719	1565324-1565356	1565324	1565356	[R1]NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]C(=O)c1ccccc1	[R1]S(=O)(=O)c1ccc(cc1)F	6.5	6.98	0.4800000000000004	-1	177.0
11720	1565324-1565358	1565324	1565358	[R1]NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]C(=O)c1ccccc1	[R1]S(=O)(=O)N(C)C	6.5	6.6	0.09999999999999963	-1	177.0
11721	1565324-1565359	1565324	1565359	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccccc1	[R1]C1CCOC1	6.5	6.87	0.3700000000000001	-1	178.0
11722	1565324-1565360	1565360	1565324	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]C1CCCO1	[R1]c1ccccc1	6.43	6.5	0.07000000000000027	-1	178.0
11723	1565324-1565361	1565361	1565324	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]C1CCCOC1	[R1]c1ccccc1	6.2	6.5	0.2999999999999998	-1	178.0
11724	1565324-1565362	1565324	1565362	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccccc1	[R1]CC#N	6.5	6.86	0.3600000000000003	-1	178.0
11725	1565324-1565365	1565365	1565324	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]C(C)(C)C	[R1]c1ccccc1	6.42	6.5	0.08000000000000007	-1	178.0
11726	1565324-1565366	1565366	1565324	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]CC(C)(C)C	[R1]c1ccccc1	6.4	6.5	0.09999999999999963	-1	178.0
11727	1565324-1565367	1565324	1565367	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccccc1	[R1]CC1CCC1	6.5	6.52	0.01999999999999957	-1	178.0
